"Column1","Column2","Correlation"
"Time.12.00.00","DailyClassChangeEMA",-0.000618387071881443
"Time.02.00.00","DailyChange10Period",-0.000617971119936556
"Time.22.00.00","SlowRSI",-0.000617878162302077
"Time.06.00.00","DailyClassChange10Period",-0.000615876691881567
"Time.18.00.00","DailyChange25Period",0.000614039658103138
"Time.05.00.00","ClassChange200Period",0.00061364023713395
"Time.09.00.00","Change25Period",-0.000612293486483395
"Month.Nov","Time.07.00.00",-0.00061150174587965
"Time.13.00.00","ClassChangeSlowRSI",-0.000610860297456384
"Time.20.00.00","DailyConsecChangeSlowRSI",0.000610493763815612
"Time.12.00.00","ClassChange25Period",-0.000609390903264284
"Month.Jun","Time.06.00.00",0.000609327107667923
"Time.06.00.00","DailyClassChange100Period",-0.000608075875788927
"Time.09.00.00","ConsecChangeMACD",-0.000607280060648918
"Day.Thu","DailySlowRSI",-0.000606143905315548
"Time.14.00.00","ChangeMACD",-0.000606125220656395
"Time.12.00.00","DailyChange50Period",-0.00060332112479955
"Month.Jun","Time.16.00.00",0.000602938467636704
"ChangeMACD","DailyConsecChangeEMA",0.000600787869188935
"Month.Oct","Day.Thu",-0.000600073137320578
"Time.16.00.00","DailyChange25Period",-0.00059918622719124
"Time.11.00.00","DailyChangeSlowRSI",0.000598961138166487
"Month.Apr","Time.19.00.00",0.000596949656028301
"DailyRSI","ChangeFuture1",0.000596055469941348
"Time.15.00.00","DailyConsecChange25Period",0.000595871999394149
"Time.06.00.00","DailyChange50Period",-0.000595092249568552
"Month.Oct","Time.17.00.00",0.000594556797295809
"Time.14.00.00","DailyClassChange5Period",-0.000594430894125253
"Time.11.00.00","DailyConsecChange5Period",-0.000594026176258922
"Time.10.00.00","DailyChange50Period",-0.000593531527556479
"Month.Jul","Time.12.00.00",0.000592926342505962
"Month.Jul","Time.14.00.00",0.000592926342505962
"Month.Jun","Day.Mon",0.000592893804423511
"Time.04.00.00","ChangeMACD",-0.00058940181042999
"ConsecChange100Period","DailyClassChangeEMA",-0.000589136499911547
"Time.02.00.00","ConsecChange25Period",0.000585018424317241
"Month.Aug","Time.19.00.00",0.000585014058742672
"Time.10.00.00","DailyClassChange5Period",-0.000584768480621278
"Time.21.00.00","ClassChange200Period",0.000584387336857617
"Time.16.00.00","ChangeMACD",-0.000584211607929319
"Month.Jun","Time.23.00.00",-0.000583830056712031
"Time.09.00.00","DailyConsecChange5Period",-0.000580858206376433
"Time.01.00.00","DailyChangeSlowRSI",0.000580613559577614
"Time.11.00.00","DailyConsecChange25Period",0.000579603423830122
"Time.00.00.00","DailyClassChange25Period",-0.000579495332203805
"Time.11.00.00","DailyClassChange25Period",0.00057801156071946
"ClassChange10Period","DailyConsecChangeEMA",0.000576527090743184
"Time.12.00.00","ClassChange100Period",0.000575812824536115
"Time.21.00.00","ClassChange25Period",0.00057561177527532
"Time.00.00.00","DailyConsecChange200Period",0.000575150130316615
"Time.07.00.00","DailyConsecChangeSlowRSI",-0.000573307101149112
"Month.Jul","Time.04.00.00",0.000572524557355791
"Time.04.00.00","DailyClassChange25Period",-0.000571144861169159
"Time.10.00.00","ConsecChange100Period",-0.000570346077438444
"Time.23.00.00","DailyChange25Period",-0.000570057134609669
"Month.Aug","Day.Mon",0.000569695665035397
"Time.06.00.00","ConsecChange100Period",-0.000567780167330056
"Month.Apr","Time.04.00.00",-0.000567725335713476
"Time.20.00.00","DailyChangeSlowRSI",0.000567659211810678
"Time.13.00.00","DailyClassChangeEMA",0.000566598784644157
"Time.15.00.00","DailyClassChangeEMA",0.000566598784644157
"Time.01.00.00","DailyClassChange10Period",-0.000566308037377894
"Time.17.00.00","ChangeRSI",0.000563579029403627
"Time.16.00.00","DailyClassChange10Period",-0.000563455803785473
"Month.Oct","ChangeSlowRSI",0.00056248193141073
"Month.Mar","Time.02.00.00",-0.000561513588763773
"Time.02.00.00","DailyConsecChange50Period",0.000559892680030316
"Time.02.00.00","DailyChangeEMA",-0.000558617641218007
"Time.01.00.00","DailySlowRSI",-0.000558455416467041
"Time.00.00.00","ChangeFuture100",0.000558318570256233
"Time.20.00.00","DailyClassChangeRSI",0.00055768690072
"Month.Mar","Time.16.00.00",-0.000557511462830007
"Time.16.00.00","ChangeFuture25",-0.00055745494319126
"Time.13.00.00","DailyConsecChangeSlowRSI",-0.000557150633540004
"ChangeMACD","DailyChangeMACD",0.000555314007215202
"Time.09.00.00","ChangeFuture200",0.000554216559976339
"Time.09.00.00","Change200Period",0.000554214406292886
"Time.03.00.00","DailyClassChange200Period",-0.000553774414584041
"Time.12.00.00","DailyClassChange200Period",-0.000553774414584041
"Month.Dec","Time.12.00.00",-0.000553241407033056
"Time.16.00.00","DailyConsecChangeSlowRSI",0.000553118821699172
"Month.Jul","Time.08.00.00",0.000552129058633
"Day.Fri","DailyConsecChange100Period",-0.000550781143829226
"Time.06.00.00","ChangeFuture10",0.000550727709196508
"Time.00.00.00","DailyConsecChange25Period",-0.000550005177501589
"ConsecChangeEMA","DailyConsecChange50Period",0.000549422926269472
"ChangeEMA","ChangeFuture200",-0.000549127871636301
"Month.Sep","ChangeFuture10",0.000548802083358169
"ConsecChange200Period","DailyClassChange50Period",0.000548212672583759
"Month.Jun","Time.18.00.00",-0.000547212141100317
"Time.11.00.00","DailyConsecChange1Period",-0.000545881513971835
"Time.17.00.00","DailyConsecChange5Period",-0.000544420850928873
"Time.10.00.00","Change100Period",-0.000543676665984094
"Month.Jun","Time.05.00.00",-0.000542896101251245
"Time.04.00.00","DailyConsecChangeEMA",0.000541428802534938
"RSI","ChangeMACD",0.000541333749424666
"Time.17.00.00","DailyClassChange25Period",0.000541237939614803
"Time.16.00.00","DailyClassChangeEMA",-0.000539065746124834
"Month.Sep","Time.13.00.00",-0.00053899094928056
"Month.Sep","Time.15.00.00",-0.00053899094928056
"Time.06.00.00","DailyMACD",-0.000538954744115472
"Time.15.00.00","ChangeRSI",0.000538526801392436
"Day.Mon","ClassChangeEMA",0.000537497864570469
"SlowRSI","ChangeFuture100",-0.000537127023562789
"Time.23.00.00","DailyChangeMACD",-0.000536594714503735
"Month.Jan","Time.13.00.00",-0.000534541148226708
"Month.Jan","Time.15.00.00",-0.000534541148226708
"Month.Dec","Time.09.00.00",-0.000534333055838943
"Day.Mon","Time.22.00.00",-0.000534171645995229
"Month.Nov","Time.06.00.00",-0.000533936312422156
"Time.23.00.00","DailyConsecChange200Period",-0.000533469778019935
"Time.04.00.00","DailyChangeEMA",-0.000533034559339285
"Month.Mar","Time.01.00.00",0.000532824371475726
"Month.Jul","Time.06.00.00",0.000531739846337587
"Time.04.00.00","DailyClassChange5Period",-0.000530617369804531
"Day.Sat","Time.05.00.00",-0.000530569406691939
"Time.15.00.00","ChangeFuture25",0.000529933604411781
"ChangeRSI","ConsecChangeEMA",-0.000528741511516273
"Time.04.00.00","DailyChange50Period",-0.000528734875842929
"Time.15.00.00","Change50Period",-0.000528587843291461
"Time.16.00.00","DailyConsecChangeMACD",0.000528221309650689
"Time.08.00.00","DailyConsecChange200Period",0.000527568568941206
"Time.10.00.00","DailyConsecChange200Period",0.000526103656738997
"Month.Feb","Time.01.00.00",0.000525528623256832
"Time.14.00.00","DailyChange25Period",-0.000525410287082195
"Month.Jun","Time.03.00.00",-0.000522927206475288
"Time.06.00.00","DailyClassChangeMACD",-0.000522087619174272
"Month.Mar","Time.08.00.00",-0.000520942034199834
"Time.10.00.00","DailyChange100Period",-0.000520178873557597
"Month.Nov","Day.Mon",-0.000519581430125982
"Time.18.00.00","ChangeFuture25",-0.000519512686878443
"Month.Jan","DailyClassChange25Period",0.000519280787557364
"Month.Sep","Time.05.00.00",-0.000519070599693805
"Time.02.00.00","DailyConsecChange200Period",0.000518066226504743
"Time.08.00.00","DailyChangeEMA",-0.000517904525622725
"Change5Period","DailyChange200Period",0.000517448876053095
"Month.Feb","Time.22.00.00",0.00051725230878219
"Time.17.00.00","Change25Period",-0.000517218781169504
"Time.21.00.00","DailyConsecChangeRSI",-0.000516857078764588
"Time.15.00.00","ClassChange200Period",-0.000516170344781131
"Time.18.00.00","DailyConsecChange50Period",-0.000516135361976922
"Month.Feb","DailyConsecChangeSlowRSI",0.000516017549671233
"Time.05.00.00","DailyChange100Period",-0.000515920808538795
"ClassChange25Period","DailyConsecChange25Period",-0.000515492574777454
"Time.21.00.00","DailyClassChangeEMA",-0.000515379069838673
"Month.Jan","Time.05.00.00",-0.000514662882778794
"Month.Nov","Time.15.00.00",-0.00051453011110425
"Time.09.00.00","DailyClassChangeEMA",0.000514056300744414
"Time.01.00.00","DailyConsecChange1Period",-0.000512571365106851
"Time.10.00.00","Change50Period",-0.000512440572492778
"Month.Jul","Time.02.00.00",0.000511356862261891
"Time.07.00.00","Change10Period",-0.000510858139023185
"DailyClassChange50Period","ChangeFuture1",0.000508788449224085
"Time.16.00.00","DailyConsecChangeEMA",0.000507525634020567
"Day.Wed","ChangeFuture200",-0.00050678983097896
"Day.Sun","ClassChange50Period",0.000506774464156479
"Time.06.00.00","ChangeFuture50",-0.000506712007336318
"Time.16.00.00","Change100Period",-0.000506265205331147
"Time.05.00.00","DailyClassChangeEMA",0.000504867406561971
"Time.23.00.00","MACD",-0.000504071591421962
"Change1Period","DailyRSI",0.000503968738485128
"Day.Sat","Time.10.00.00",-0.000503946328535676
"Time.08.00.00","DailyConsecChangeSlowRSI",0.000503735616803169
"Month.Jun","Time.09.00.00",-0.000502952199894935
"Time.07.00.00","ChangeFuture100",0.000500824593473226
"Month.Oct","ConsecChangeMACD",0.000500701717101038
"Month.Mar","Time.04.00.00",-0.000500646943692118
"Day.Wed","DailyMACD",-0.000499379821121693
"Month.Sep","Time.03.00.00",-0.000499144138302654
"Month.Aug","Time.01.00.00",0.000498922949191183
"Time.00.00.00","ConsecChange200Period",0.000498591572977602
"Time.18.00.00","DailyClassChange200Period",0.000497668632306159
"Month.Nov","Time.04.00.00",-0.00049511797260493
"Month.Jan","Time.03.00.00",-0.000494778505526483
"Time.08.00.00","DailyClassChangeEMA",-0.000494579784572124
"Time.19.00.00","Change25Period",0.000494473031722009
"Time.02.00.00","DailyChange5Period",-0.000493431056383997
"DailyClassChange200Period","ChangeFuture1",0.00049304508138448
"Time.07.00.00","DailyConsecChange25Period",0.000489616300910711
"Time.02.00.00","Change50Period",0.000489217694848776
"Time.16.00.00","SlowRSI",0.000488973339088261
"Month.Apr","Time.11.00.00",0.000488203979330137
"Time.05.00.00","DailyConsecChange5Period",-0.000487652170704678
"Time.19.00.00","DailyConsecChange50Period",-0.000487595127196983
"Time.14.00.00","DailyClassChangeEMA",-0.000485699041746557
"Time.08.00.00","ChangeFuture5",0.000485587574075907
"Time.13.00.00","Change50Period",0.000484818825498223
"Time.10.00.00","DailyClassChange25Period",-0.000483878451632336
"Time.13.00.00","DailyChange5Period",-0.000482961972011253
"Time.16.00.00","ChangeFuture50",0.000482045405078679
"Month.Mar","Time.09.00.00",0.000481585564557463
"Time.01.00.00","DailyChange100Period",-0.000481494818814099
"Time.04.00.00","DailyChange100Period",-0.000481012422824278
"Month.Sep","Time.09.00.00",-0.000479211565107107
"Time.07.00.00","ChangeFuture25",0.000478056113934144
"Month.Dec","Time.10.00.00",-0.000477573135867715
"Month.Dec","Time.11.00.00",-0.000477573135867715
"Time.04.00.00","ChangeFuture100",-0.000477449735626578
"Time.07.00.00","DailyClassChangeEMA",0.000477334833703935
"Time.05.00.00","DailyClassChange10Period",-0.000476681278087199
"Time.19.00.00","ClassChange25Period",0.000476240209536627
"Month.Nov","Time.03.00.00",-0.000475699896924198
"Month.Nov","Time.14.00.00",-0.000475699896924198
"Time.00.00.00","DailyChange10Period",-0.00047565350541845
"Time.06.00.00","DailyConsecChange25Period",-0.000474925618618727
"Time.00.00.00","ClassChange200Period",0.000474220258183777
"Time.10.00.00","ClassChange100Period",-0.000473945052362978
"Time.11.00.00","DailyClassChangeMACD",-0.000473034975584596
"Time.11.00.00","ConsecChange50Period",0.000472847605124116
"MACD","ConsecChangeRSI",-0.000472626008559018
"ClassChange100Period","DailyConsecChange10Period",0.00047255345270969
"Time.12.00.00","DailyConsecChange100Period",-0.000470486062113196
"Time.14.00.00","DailyChange10Period",-0.0004704404855147
"Time.10.00.00","DailyConsecChangeEMA",0.000468288373667747
"Time.05.00.00","DailyChangeSlowRSI",0.000468233192805201
"Month.May","Time.09.00.00",0.00046817515976727
"Day.Tue","MACD",0.000466575846076012
"DailyConsecChangeEMA","ChangeFuture5",0.000466188270365819
"DailyChange10Period","ChangeFuture1",-0.000465307908598334
"Month.Feb","Time.20.00.00",-0.000464791344711557
"Time.05.00.00","DailyChange200Period",-0.000464471551822498
"Time.08.00.00","DailyChange5Period",-0.000463095027953386
"MACD","ChangeMACD",0.000462087220512331
"Time.07.00.00","DailyConsecChange5Period",-0.000461446878034621
"Month.Sep","ClassChangeMACD",0.000460891489638016
"Time.23.00.00","ChangeFuture5",0.000459406757727265
"Time.02.00.00","ChangeFuture200",0.000458492955658585
"Time.08.00.00","DailyClassChangeMACD",-0.000458332942798734
"Time.18.00.00","DailyClassChangeSlowRSI",-0.000458052236353979
"ClassChangeMACD","DailyChange50Period",-0.000457042508060113
"Month.Feb","Time.09.00.00",0.000456841808045283
"Month.Nov","Time.09.00.00",-0.000456275854958221
"DailyConsecChange5Period","ChangeFuture10",-0.000455745408544317
"Time.10.00.00","DailyMACD",-0.000455151690403
"Time.07.00.00","DailyConsecChangeRSI",-0.000454467808594927
"Time.06.00.00","DailyChange10Period",-0.000452317268354818
"Time.13.00.00","ClassChange5Period",-0.00045108434278518
"Time.03.00.00","DailyConsecChangeEMA",-0.000449833372840658
"Month.May","Day.Mon",-0.000447636062745005
"Time.06.00.00","DailyClassChange25Period",-0.000446901598479599
"Time.04.00.00","ClassChange200Period",-0.000446612277301028
"Month.Dec","Time.03.00.00",0.000445529905846342
"Time.01.00.00","DailyClassChange50Period",-0.000444902165327221
"Time.16.00.00","DailyConsecChangeRSI",-0.000443643133621663
"Time.03.00.00","DailyClassChangeEMA",0.000443117140093818
"Month.Jun","Time.11.00.00",-0.000442990363808349
"Time.19.00.00","ChangeFuture100",-0.0004426252853591
"Month.Jan","Time.18.00.00",0.000442363059846684
"Time.12.00.00","DailyConsecChangeMACD",-0.000442048447439447
"Month.Aug","Time.09.00.00",0.000441566837253049
"Time.08.00.00","DailyConsecChange1Period",0.000441340991528705
"Time.13.00.00","DailyClassChange200Period",-0.000436413392890245
"Time.04.00.00","ClassChangeMACD",-0.000436380098108202
"Time.05.00.00","DailyConsecChange200Period",0.000434750341810286
"Time.19.00.00","DailyConsecChangeSlowRSI",-0.000434045155998319
"Time.13.00.00","ClassChange50Period",0.000433921959483996
"Time.04.00.00","DailyChange5Period",-0.000433029665146023
"Time.00.00.00","DailyClassChangeEMA",-0.000432704633567482
"Time.14.00.00","DailyConsecChange1Period",-0.000432569562690333
"Time.17.00.00","DailyRSI",-0.000431906868470833
"Month.Jun","Time.14.00.00",0.000431225955253467
"Time.14.00.00","DailyConsecChange200Period",0.000430886866524816
"DailyClassChangeSlowRSI","ChangeFuture100",0.000430462823715061
"Time.00.00.00","DailyChange25Period",-0.000430331710958853
"Time.14.00.00","DailyChange100Period",-0.000430216576205567
"Time.03.00.00","DailyConsecChange200Period",0.00042842875700444
"Time.03.00.00","DailyClassChange25Period",0.000427942781243473
"Month.Oct","Time.01.00.00",-0.000426711252657697
"Month.May","Time.18.00.00",-0.000425859354436398
"Time.12.00.00","DailyChangeEMA",-0.000425048550823703
"Time.07.00.00","ChangeFuture10",0.000424530968302861
"ChangeMACD","DailyChange50Period",-0.000424377387389541
"Time.04.00.00","DailyClassChangeEMA",-0.000423806253820658
"Time.03.00.00","ConsecChange200Period",0.000423540128394961
"Time.13.00.00","ChangeFuture200",-0.000422870914917439
"Time.07.00.00","DailyConsecChangeEMA",-0.000422699813498184
"Time.13.00.00","DailyClassChange50Period",-0.000422200449975207
"Time.15.00.00","DailyClassChange50Period",-0.000422200449975207
"Time.21.00.00","DailyChange5Period",0.000421234988607466
"Time.05.00.00","ChangeEMA",0.00042113708332181
"Time.11.00.00","ChangeFuture10",0.000420798984123394
"Change1Period","DailyClassChangeSlowRSI",0.000420577358454466
"Time.21.00.00","ChangeFuture100",-0.000419585761846974
"Time.17.00.00","DailyConsecChange50Period",-0.000419411837356165
"Month.Sep","Time.11.00.00",-0.000419377232901752
"Time.06.00.00","DailyChangeEMA",-0.00041922478703782
"Time.15.00.00","DailyConsecChangeRSI",-0.000418672803789377
"Time.08.00.00","DailyChange25Period",-0.000418090145103633
"ChangeMACD","ClassChange100Period",-0.00041800519102253
"Month.Sep","Time.18.00.00",0.000416642345953733
"Month.Jan","Time.11.00.00",-0.000415180082200095
"Time.03.00.00","DailyChangeSlowRSI",0.000415106187574565
"Month.Mar","Day.Sun",-0.000414934853324667
"Time.18.00.00","DailyMACD",0.000414858455769718
"ClassChange5Period","DailyRSI",0.000414630601881072
"Time.13.00.00","DailyClassChange10Period",-0.000413773086620495
"Time.18.00.00","DailyConsecChange25Period",0.000413556554121897
"Time.18.00.00","DailyClassChangeMACD",0.000413261819630861
"Time.07.00.00","ConsecChange100Period",-0.000412957189837471
"Time.14.00.00","ChangeFuture100",0.000412363500799984
"Time.06.00.00","DailyChange100Period",-0.000409980333643034
"Time.05.00.00","RSI",0.000408832624088973
"Time.20.00.00","ClassChange100Period",0.00040825255564414
"Month.Apr","Time.03.00.00",0.000407845538575202
"Time.18.00.00","DailyChange50Period",0.000407668092520908
